sub,towers,mot_type
1035,stim_set/easy-590.png,motincon
1035,stim_set/hard-570.png,motcon
1035,stim_set/easy-vcom=3-142.png,motcon
1035,stim_set/easy-vcom=4-126.png,motincon
1035,stim_set/easy-vcom=1-73.png,motcon
1035,stim_set/hard-40.png,motcon
1035,stim_set/hard-563.png,motcon
1035,stim_set/easy-538.png,motincon
1035,stim_set/easy-vcom=3-125.png,motincon
1035,stim_set/hard-vcom=2-45.png,motincon
1035,stim_set/easy-63.png,motincon
1035,stim_set/hard-451.png,motincon
1035,stim_set/easy-280.png,motincon
1035,stim_set/hard-vcom=4-130.png,motincon
1035,stim_set/hard-vcom=4-67.png,motincon
1035,stim_set/hard-vcom=2-16.png,motcon
1035,stim_set/easy-vcom=4-69.png,motincon
1035,stim_set/hard-vcom=4-45.png,motincon
1035,stim_set/easy-31.png,motincon
1035,stim_set/hard-vcom=1-3.png,motcon
1035,stim_set/easy-vcom=1-83.png,motcon
1035,stim_set/easy-20.png,motincon
1035,stim_set/easy-vcom=2-3.png,motcon
1035,stim_set/easy-590.png,motincon
1035,stim_set/hard-570.png,motcon
1035,stim_set/easy-vcom=3-142.png,motcon
1035,stim_set/easy-vcom=4-126.png,motincon
1035,stim_set/easy-vcom=1-73.png,motcon
1035,stim_set/hard-40.png,motcon
1035,stim_set/hard-563.png,motcon
1035,stim_set/easy-538.png,motincon
1037,stim_set/easy-304.png,motincon
1037,stim_set/easy-318.png,motincon
1037,stim_set/hard-14.png,motincon
1037,stim_set/hard-78.png,motcon
1037,stim_set/hard-vcom=4-88.png,motcon
1037,stim_set/easy-542.png,motincon
1037,stim_set/hard-555.png,motcon
1037,stim_set/hard-440.png,motincon
1037,stim_set/hard-286.png,motcon
1037,stim_set/hard-vcom=4-147.png,motcon
1037,stim_set/hard-vcom=4-22.png,motcon
1037,stim_set/easy-164.png,motincon
1037,stim_set/hard-vcom=4-27.png,motcon
1037,stim_set/hard-vcom=1-92.png,motincon
1037,stim_set/hard-600.png,motcon
1037,stim_set/hard-vcom=2-95.png,motcon
1037,stim_set/hard-441.png,motincon
1037,stim_set/hard-280.png,motincon
1037,stim_set/easy-28.png,motincon
1037,stim_set/easy-vcom=1-12.png,motcon
1037,stim_set/hard-vcom=3-142.png,motcon
1037,stim_set/easy-586.png,motincon
1037,stim_set/easy-411.png,motincon
1037,stim_set/easy-vcom=2-73.png,motincon
1037,stim_set/hard-vcom=4-139.png,motcon
1037,stim_set/easy-304.png,motincon
1037,stim_set/easy-318.png,motincon
1037,stim_set/hard-14.png,motincon
1037,stim_set/hard-78.png,motcon
1037,stim_set/hard-vcom=4-88.png,motcon
1037,stim_set/easy-542.png,motincon
1037,stim_set/hard-555.png,motcon
1037,stim_set/hard-440.png,motincon
1037,stim_set/hard-286.png,motcon
1037,stim_set/hard-vcom=4-147.png,motcon
1037,stim_set/hard-vcom=4-22.png,motcon
1037,stim_set/easy-164.png,motincon
1037,stim_set/hard-vcom=4-27.png,motcon
1037,stim_set/hard-vcom=1-92.png,motincon
1037,stim_set/hard-600.png,motcon
1037,stim_set/hard-vcom=2-95.png,motcon
1037,stim_set/hard-441.png,motincon
1037,stim_set/hard-280.png,motincon
1037,stim_set/easy-28.png,motincon
1037,stim_set/easy-vcom=1-12.png,motcon
1037,stim_set/hard-vcom=3-142.png,motcon
1037,stim_set/easy-586.png,motincon
1037,stim_set/easy-411.png,motincon
1037,stim_set/easy-vcom=2-73.png,motincon
1037,stim_set/hard-vcom=4-139.png,motcon
1037,stim_set/easy-304.png,motincon
1037,stim_set/easy-318.png,motincon
1037,stim_set/hard-14.png,motincon
1037,stim_set/hard-78.png,motcon
1037,stim_set/hard-vcom=4-88.png,motcon
1037,stim_set/easy-542.png,motincon
1037,stim_set/hard-555.png,motcon
1037,stim_set/hard-440.png,motincon
1037,stim_set/hard-286.png,motcon
1037,stim_set/hard-vcom=4-147.png,motcon
1037,stim_set/hard-vcom=4-22.png,motcon
1037,stim_set/easy-164.png,motincon
1037,stim_set/hard-vcom=4-27.png,motcon
1037,stim_set/hard-vcom=1-92.png,motincon
1037,stim_set/hard-600.png,motcon
1037,stim_set/hard-vcom=2-95.png,motcon
1037,stim_set/hard-441.png,motincon
1037,stim_set/hard-280.png,motincon
1037,stim_set/easy-28.png,motincon
1037,stim_set/easy-vcom=1-12.png,motcon
1037,stim_set/hard-vcom=3-142.png,motcon
1037,stim_set/easy-586.png,motincon
1037,stim_set/easy-411.png,motincon
1037,stim_set/easy-vcom=2-73.png,motincon
1037,stim_set/hard-vcom=4-139.png,motcon
1037,stim_set/easy-304.png,motincon
1037,stim_set/easy-318.png,motincon
1037,stim_set/hard-14.png,motincon
1037,stim_set/hard-78.png,motcon
1037,stim_set/hard-vcom=4-88.png,motcon
1037,stim_set/easy-542.png,motincon
1037,stim_set/hard-555.png,motcon
1037,stim_set/hard-440.png,motincon
1037,stim_set/hard-286.png,motcon
1037,stim_set/hard-vcom=4-147.png,motcon
1037,stim_set/hard-vcom=4-22.png,motcon
1037,stim_set/easy-164.png,motincon
1037,stim_set/hard-vcom=4-27.png,motcon
1037,stim_set/hard-vcom=1-92.png,motincon
1037,stim_set/hard-600.png,motcon
1037,stim_set/hard-vcom=2-95.png,motcon
1037,stim_set/hard-441.png,motincon
1037,stim_set/hard-280.png,motincon
1037,stim_set/easy-28.png,motincon
1037,stim_set/easy-vcom=1-12.png,motcon
1037,stim_set/hard-vcom=3-142.png,motcon
1037,stim_set/easy-586.png,motincon
1037,stim_set/easy-411.png,motincon
1037,stim_set/easy-vcom=2-73.png,motincon
1037,stim_set/hard-vcom=4-139.png,motcon
1037,stim_set/easy-304.png,motincon
1037,stim_set/easy-318.png,motincon
1037,stim_set/hard-14.png,motincon
1037,stim_set/hard-78.png,motcon
1037,stim_set/hard-vcom=4-88.png,motcon
1037,stim_set/easy-542.png,motincon
1037,stim_set/hard-555.png,motcon
1037,stim_set/hard-440.png,motincon
1037,stim_set/hard-286.png,motcon
1037,stim_set/hard-vcom=4-147.png,motcon
1037,stim_set/hard-vcom=4-22.png,motcon
1037,stim_set/easy-164.png,motincon
1037,stim_set/hard-vcom=4-27.png,motcon
1037,stim_set/hard-vcom=1-92.png,motincon
1037,stim_set/hard-600.png,motcon
1037,stim_set/hard-vcom=2-95.png,motcon
1037,stim_set/hard-441.png,motincon
1037,stim_set/hard-280.png,motincon
1037,stim_set/easy-28.png,motincon
1037,stim_set/easy-vcom=1-12.png,motcon
1037,stim_set/hard-vcom=3-142.png,motcon
1037,stim_set/easy-586.png,motincon
1037,stim_set/easy-411.png,motincon
1037,stim_set/easy-vcom=2-73.png,motincon
1037,stim_set/hard-vcom=4-139.png,motcon
1037,stim_set/easy-304.png,motincon
1037,stim_set/easy-318.png,motincon
1037,stim_set/hard-14.png,motincon
1037,stim_set/hard-78.png,motcon
1037,stim_set/hard-vcom=4-88.png,motcon
1037,stim_set/easy-542.png,motincon
1037,stim_set/hard-555.png,motcon
1037,stim_set/hard-440.png,motincon
1037,stim_set/hard-286.png,motcon
1037,stim_set/hard-vcom=4-147.png,motcon
1037,stim_set/hard-vcom=4-22.png,motcon
1037,stim_set/easy-164.png,motincon
1037,stim_set/hard-vcom=4-27.png,motcon
1037,stim_set/hard-vcom=1-92.png,motincon
1037,stim_set/hard-600.png,motcon
1037,stim_set/hard-vcom=2-95.png,motcon
1037,stim_set/hard-441.png,motincon
1037,stim_set/hard-280.png,motincon
1037,stim_set/easy-28.png,motincon
1037,stim_set/easy-vcom=1-12.png,motcon
1037,stim_set/hard-vcom=3-142.png,motcon
1037,stim_set/easy-586.png,motincon
1037,stim_set/easy-411.png,motincon
1037,stim_set/easy-vcom=2-73.png,motincon
1037,stim_set/hard-vcom=4-139.png,motcon
1037,stim_set/easy-304.png,motincon
1037,stim_set/easy-318.png,motincon
1037,stim_set/hard-14.png,motincon
1037,stim_set/hard-78.png,motcon
1037,stim_set/hard-vcom=4-88.png,motcon
1037,stim_set/easy-542.png,motincon
1037,stim_set/hard-555.png,motcon
1037,stim_set/hard-440.png,motincon
1037,stim_set/hard-286.png,motcon
1037,stim_set/hard-vcom=4-147.png,motcon
1037,stim_set/hard-vcom=4-22.png,motcon
1037,stim_set/easy-164.png,motincon
1037,stim_set/hard-vcom=4-27.png,motcon
1037,stim_set/hard-vcom=1-92.png,motincon
1037,stim_set/hard-600.png,motcon
1037,stim_set/hard-vcom=2-95.png,motcon
1037,stim_set/hard-441.png,motincon
1037,stim_set/hard-280.png,motincon
1037,stim_set/easy-28.png,motincon
1037,stim_set/easy-vcom=1-12.png,motcon
1037,stim_set/hard-vcom=3-142.png,motcon
1037,stim_set/easy-586.png,motincon
1037,stim_set/easy-411.png,motincon
1037,stim_set/easy-vcom=2-73.png,motincon
1037,stim_set/hard-vcom=4-139.png,motcon
1037,stim_set/easy-304.png,motincon
1037,stim_set/easy-318.png,motincon
1037,stim_set/hard-14.png,motincon
1037,stim_set/hard-78.png,motcon
1037,stim_set/hard-vcom=4-88.png,motcon
1037,stim_set/easy-542.png,motincon
1037,stim_set/hard-555.png,motcon
1037,stim_set/hard-440.png,motincon
1037,stim_set/hard-286.png,motcon
1037,stim_set/hard-vcom=4-147.png,motcon
1037,stim_set/hard-vcom=4-22.png,motcon
1037,stim_set/easy-164.png,motincon
1037,stim_set/hard-vcom=4-27.png,motcon
1037,stim_set/hard-vcom=1-92.png,motincon
1037,stim_set/hard-600.png,motcon
1037,stim_set/hard-vcom=2-95.png,motcon
1037,stim_set/hard-441.png,motincon
1037,stim_set/hard-280.png,motincon
1037,stim_set/easy-28.png,motincon
1037,stim_set/easy-vcom=1-12.png,motcon
1037,stim_set/hard-vcom=3-142.png,motcon
1037,stim_set/easy-586.png,motincon
1037,stim_set/easy-411.png,motincon
1037,stim_set/easy-vcom=2-73.png,motincon
1037,stim_set/hard-vcom=4-139.png,motcon
1037,stim_set/easy-304.png,motincon
1037,stim_set/easy-318.png,motincon
1037,stim_set/hard-14.png,motincon
1037,stim_set/hard-78.png,motcon
1037,stim_set/hard-vcom=4-88.png,motcon
1037,stim_set/easy-542.png,motincon
1037,stim_set/hard-555.png,motcon
1037,stim_set/hard-440.png,motincon
1037,stim_set/hard-286.png,motcon
1037,stim_set/hard-vcom=4-147.png,motcon
1037,stim_set/hard-vcom=4-22.png,motcon
1037,stim_set/easy-164.png,motincon
1037,stim_set/hard-vcom=4-27.png,motcon
1037,stim_set/hard-vcom=1-92.png,motincon
1037,stim_set/hard-600.png,motcon
1037,stim_set/hard-vcom=2-95.png,motcon
1037,stim_set/hard-441.png,motincon
1037,stim_set/hard-280.png,motincon
1037,stim_set/easy-28.png,motincon
1037,stim_set/easy-vcom=1-12.png,motcon
1037,stim_set/hard-vcom=3-142.png,motcon
1037,stim_set/easy-586.png,motincon
1037,stim_set/easy-411.png,motincon
1037,stim_set/easy-vcom=2-73.png,motincon
1037,stim_set/hard-vcom=4-139.png,motcon
1037,stim_set/easy-304.png,motincon
1037,stim_set/easy-318.png,motincon
1037,stim_set/hard-14.png,motincon
1037,stim_set/hard-78.png,motcon
1037,stim_set/hard-vcom=4-88.png,motcon
1037,stim_set/easy-542.png,motincon
1037,stim_set/hard-555.png,motcon
1037,stim_set/hard-440.png,motincon
1037,stim_set/hard-286.png,motcon
1037,stim_set/hard-vcom=4-147.png,motcon
1037,stim_set/hard-vcom=4-22.png,motcon
1037,stim_set/easy-164.png,motincon
1037,stim_set/hard-vcom=4-27.png,motcon
1037,stim_set/hard-vcom=1-92.png,motincon
1037,stim_set/hard-600.png,motcon
1037,stim_set/hard-vcom=2-95.png,motcon
1037,stim_set/hard-441.png,motincon
1037,stim_set/hard-280.png,motincon
1037,stim_set/easy-28.png,motincon
1037,stim_set/easy-vcom=1-12.png,motcon
1037,stim_set/hard-vcom=3-142.png,motcon
1037,stim_set/easy-586.png,motincon
1037,stim_set/easy-411.png,motincon
1037,stim_set/easy-vcom=2-73.png,motincon
1037,stim_set/hard-vcom=4-139.png,motcon
1037,stim_set/easy-304.png,motincon
1037,stim_set/easy-318.png,motincon
1037,stim_set/hard-14.png,motincon
1037,stim_set/hard-78.png,motcon
1037,stim_set/hard-vcom=4-88.png,motcon
1037,stim_set/easy-542.png,motincon
1037,stim_set/hard-555.png,motcon
1037,stim_set/hard-440.png,motincon
1037,stim_set/hard-286.png,motcon
1037,stim_set/hard-vcom=4-147.png,motcon
1037,stim_set/hard-vcom=4-22.png,motcon
1037,stim_set/easy-164.png,motincon
1037,stim_set/hard-vcom=4-27.png,motcon
1037,stim_set/hard-vcom=1-92.png,motincon
1037,stim_set/hard-600.png,motcon
1037,stim_set/hard-vcom=2-95.png,motcon
1037,stim_set/hard-441.png,motincon
1037,stim_set/hard-280.png,motincon
1037,stim_set/easy-28.png,motincon
1037,stim_set/easy-vcom=1-12.png,motcon
1037,stim_set/hard-vcom=3-142.png,motcon
1037,stim_set/easy-586.png,motincon
1037,stim_set/easy-411.png,motincon
1037,stim_set/easy-vcom=2-73.png,motincon
1037,stim_set/hard-vcom=4-139.png,motcon
1037,stim_set/easy-304.png,motincon
1037,stim_set/easy-318.png,motincon
1037,stim_set/hard-14.png,motincon
1037,stim_set/hard-78.png,motcon
1037,stim_set/hard-vcom=4-88.png,motcon
1037,stim_set/easy-542.png,motincon
1037,stim_set/hard-555.png,motcon
1037,stim_set/hard-440.png,motincon
1037,stim_set/hard-286.png,motcon
1037,stim_set/hard-vcom=4-147.png,motcon
1037,stim_set/hard-vcom=4-22.png,motcon
1037,stim_set/easy-164.png,motincon
1037,stim_set/hard-vcom=4-27.png,motcon
1037,stim_set/hard-vcom=1-92.png,motincon
1037,stim_set/hard-600.png,motcon
1037,stim_set/hard-vcom=2-95.png,motcon
1037,stim_set/hard-441.png,motincon
1037,stim_set/hard-280.png,motincon
1037,stim_set/easy-28.png,motincon
1037,stim_set/easy-vcom=1-12.png,motcon
1037,stim_set/hard-vcom=3-142.png,motcon
1037,stim_set/easy-586.png,motincon
1037,stim_set/easy-411.png,motincon
1037,stim_set/easy-vcom=2-73.png,motincon
1037,stim_set/hard-vcom=4-139.png,motcon
1038,stim_set/easy-vcom=1-83.png,motincon
1038,stim_set/hard-vcom=4-67.png,motcon
1038,stim_set/hard-vcom=2-45.png,motincon
1038,stim_set/easy-vcom=3-125.png,motincon
1038,stim_set/easy-vcom=4-126.png,motcon
1038,stim_set/hard-vcom=2-16.png,motincon
1038,stim_set/easy-vcom=3-142.png,motcon
1038,stim_set/easy-vcom=2-3.png,motcon
1038,stim_set/hard-40.png,motincon
1038,stim_set/easy-538.png,motincon
1038,stim_set/easy-vcom=4-69.png,motcon
1038,stim_set/easy-280.png,motcon
1038,stim_set/hard-vcom=4-45.png,motincon
1038,stim_set/hard-367.png,motincon
1038,stim_set/hard-474.png,motcon
1038,stim_set/easy-590.png,motcon
1038,stim_set/hard-451.png,motcon
1038,stim_set/easy-20.png,motcon
1038,stim_set/easy-vcom=1-73.png,motincon
1038,stim_set/hard-570.png,motincon
1038,stim_set/easy-31.png,motcon
1038,stim_set/hard-vcom=4-130.png,motincon
1038,stim_set/easy-63.png,motcon
1038,stim_set/hard-563.png,motincon
1038,stim_set/hard-vcom=1-3.png,motincon
1038,stim_set/easy-vcom=1-83.png,motincon
1038,stim_set/hard-vcom=4-67.png,motcon
1038,stim_set/hard-vcom=2-45.png,motincon
1038,stim_set/easy-vcom=3-125.png,motincon
1038,stim_set/easy-vcom=4-126.png,motcon
1038,stim_set/hard-vcom=2-16.png,motincon
1038,stim_set/easy-vcom=3-142.png,motcon
1038,stim_set/easy-vcom=2-3.png,motcon
1038,stim_set/hard-40.png,motincon
1038,stim_set/easy-538.png,motincon
1038,stim_set/easy-vcom=4-69.png,motcon
1038,stim_set/easy-280.png,motcon
1038,stim_set/hard-vcom=4-45.png,motincon
1038,stim_set/hard-367.png,motincon
1038,stim_set/hard-474.png,motcon
1038,stim_set/easy-590.png,motcon
1038,stim_set/hard-451.png,motcon
1038,stim_set/easy-20.png,motcon
1038,stim_set/easy-vcom=1-73.png,motincon
1038,stim_set/hard-570.png,motincon
1038,stim_set/easy-31.png,motcon
1038,stim_set/hard-vcom=4-130.png,motincon
1038,stim_set/easy-63.png,motcon
1038,stim_set/hard-563.png,motincon
1038,stim_set/hard-vcom=1-3.png,motincon
1038,stim_set/easy-vcom=1-83.png,motincon
1038,stim_set/hard-vcom=4-67.png,motcon
1038,stim_set/hard-vcom=2-45.png,motincon
1038,stim_set/easy-vcom=3-125.png,motincon
1038,stim_set/easy-vcom=4-126.png,motcon
1038,stim_set/hard-vcom=2-16.png,motincon
1038,stim_set/easy-vcom=3-142.png,motcon
1038,stim_set/easy-vcom=2-3.png,motcon
1038,stim_set/hard-40.png,motincon
1038,stim_set/easy-538.png,motincon
1038,stim_set/easy-vcom=4-69.png,motcon
1038,stim_set/easy-280.png,motcon
1038,stim_set/hard-vcom=4-45.png,motincon
1038,stim_set/hard-367.png,motincon
1038,stim_set/hard-474.png,motcon
1038,stim_set/easy-590.png,motcon
1038,stim_set/hard-451.png,motcon
1038,stim_set/easy-20.png,motcon
1038,stim_set/easy-vcom=1-73.png,motincon
1038,stim_set/hard-570.png,motincon
1038,stim_set/easy-31.png,motcon
1038,stim_set/hard-vcom=4-130.png,motincon
1038,stim_set/easy-63.png,motcon
1038,stim_set/hard-563.png,motincon
1038,stim_set/hard-vcom=1-3.png,motincon
1038,stim_set/easy-vcom=1-83.png,motincon
1038,stim_set/hard-vcom=4-67.png,motcon
1038,stim_set/hard-vcom=2-45.png,motincon
1038,stim_set/easy-vcom=3-125.png,motincon
1038,stim_set/easy-vcom=4-126.png,motcon
1038,stim_set/hard-vcom=2-16.png,motincon
1038,stim_set/easy-vcom=3-142.png,motcon
1038,stim_set/easy-vcom=2-3.png,motcon
1038,stim_set/hard-40.png,motincon
1038,stim_set/easy-538.png,motincon
1038,stim_set/easy-vcom=4-69.png,motcon
1038,stim_set/easy-280.png,motcon
1038,stim_set/hard-vcom=4-45.png,motincon
1038,stim_set/hard-367.png,motincon
1038,stim_set/hard-474.png,motcon
1038,stim_set/easy-590.png,motcon
1038,stim_set/hard-451.png,motcon
1038,stim_set/easy-20.png,motcon
1038,stim_set/easy-vcom=1-73.png,motincon
1038,stim_set/hard-570.png,motincon
1038,stim_set/easy-31.png,motcon
1038,stim_set/hard-vcom=4-130.png,motincon
1038,stim_set/easy-63.png,motcon
1038,stim_set/hard-563.png,motincon
1038,stim_set/hard-vcom=1-3.png,motincon
1038,stim_set/easy-vcom=1-83.png,motincon
1038,stim_set/hard-vcom=4-67.png,motcon
1038,stim_set/hard-vcom=2-45.png,motincon
1038,stim_set/easy-vcom=3-125.png,motincon
1038,stim_set/easy-vcom=4-126.png,motcon
1038,stim_set/hard-vcom=2-16.png,motincon
1038,stim_set/easy-vcom=3-142.png,motcon
1038,stim_set/easy-vcom=2-3.png,motcon
1038,stim_set/hard-40.png,motincon
1038,stim_set/easy-538.png,motincon
1038,stim_set/easy-vcom=4-69.png,motcon
1038,stim_set/easy-280.png,motcon
1038,stim_set/hard-vcom=4-45.png,motincon
1038,stim_set/hard-367.png,motincon
1038,stim_set/hard-474.png,motcon
1038,stim_set/easy-590.png,motcon
1038,stim_set/hard-451.png,motcon
1038,stim_set/easy-20.png,motcon
1038,stim_set/easy-vcom=1-73.png,motincon
1038,stim_set/hard-570.png,motincon
1038,stim_set/easy-31.png,motcon
1038,stim_set/hard-vcom=4-130.png,motincon
1038,stim_set/easy-63.png,motcon
1038,stim_set/hard-563.png,motincon
1038,stim_set/hard-vcom=1-3.png,motincon
1038,stim_set/easy-vcom=1-83.png,motincon
1038,stim_set/hard-vcom=4-67.png,motcon
1038,stim_set/hard-vcom=2-45.png,motincon
1038,stim_set/easy-vcom=3-125.png,motincon
1038,stim_set/easy-vcom=4-126.png,motcon
1038,stim_set/hard-vcom=2-16.png,motincon
1038,stim_set/easy-vcom=3-142.png,motcon
1038,stim_set/easy-vcom=2-3.png,motcon
1038,stim_set/hard-40.png,motincon
1038,stim_set/easy-538.png,motincon
1038,stim_set/easy-vcom=4-69.png,motcon
1038,stim_set/easy-280.png,motcon
1038,stim_set/hard-vcom=4-45.png,motincon
1038,stim_set/hard-367.png,motincon
1038,stim_set/hard-474.png,motcon
1038,stim_set/easy-590.png,motcon
1038,stim_set/hard-451.png,motcon
1038,stim_set/easy-20.png,motcon
1038,stim_set/easy-vcom=1-73.png,motincon
1038,stim_set/hard-570.png,motincon
1038,stim_set/easy-31.png,motcon
1038,stim_set/hard-vcom=4-130.png,motincon
1038,stim_set/easy-63.png,motcon
1038,stim_set/hard-563.png,motincon
1038,stim_set/hard-vcom=1-3.png,motincon
1038,stim_set/easy-vcom=1-83.png,motincon
1038,stim_set/hard-vcom=4-67.png,motcon
1038,stim_set/hard-vcom=2-45.png,motincon
1038,stim_set/easy-vcom=3-125.png,motincon
1038,stim_set/easy-vcom=4-126.png,motcon
1038,stim_set/hard-vcom=2-16.png,motincon
1038,stim_set/easy-vcom=3-142.png,motcon
1038,stim_set/easy-vcom=2-3.png,motcon
1038,stim_set/hard-40.png,motincon
1038,stim_set/easy-538.png,motincon
1038,stim_set/easy-vcom=4-69.png,motcon
1038,stim_set/easy-280.png,motcon
1038,stim_set/hard-vcom=4-45.png,motincon
1038,stim_set/hard-367.png,motincon
1038,stim_set/hard-474.png,motcon
1038,stim_set/easy-590.png,motcon
1038,stim_set/hard-451.png,motcon
1038,stim_set/easy-20.png,motcon
1038,stim_set/easy-vcom=1-73.png,motincon
1038,stim_set/hard-570.png,motincon
1038,stim_set/easy-31.png,motcon
1038,stim_set/hard-vcom=4-130.png,motincon
1038,stim_set/easy-63.png,motcon
1038,stim_set/hard-563.png,motincon
1038,stim_set/hard-vcom=1-3.png,motincon
1038,stim_set/easy-vcom=1-83.png,motincon
1038,stim_set/hard-vcom=4-67.png,motcon
1038,stim_set/hard-vcom=2-45.png,motincon
1038,stim_set/easy-vcom=3-125.png,motincon
1038,stim_set/easy-vcom=4-126.png,motcon
1038,stim_set/hard-vcom=2-16.png,motincon
1038,stim_set/easy-vcom=3-142.png,motcon
1038,stim_set/easy-vcom=2-3.png,motcon
1038,stim_set/hard-40.png,motincon
1038,stim_set/easy-538.png,motincon
1038,stim_set/easy-vcom=4-69.png,motcon
1038,stim_set/easy-280.png,motcon
1038,stim_set/hard-vcom=4-45.png,motincon
1038,stim_set/hard-367.png,motincon
1038,stim_set/hard-474.png,motcon
1038,stim_set/easy-590.png,motcon
1038,stim_set/hard-451.png,motcon
1038,stim_set/easy-20.png,motcon
1038,stim_set/easy-vcom=1-73.png,motincon
1038,stim_set/hard-570.png,motincon
1038,stim_set/easy-31.png,motcon
1038,stim_set/hard-vcom=4-130.png,motincon
1038,stim_set/easy-63.png,motcon
1038,stim_set/hard-563.png,motincon
1038,stim_set/hard-vcom=1-3.png,motincon
1038,stim_set/easy-vcom=1-83.png,motincon
1038,stim_set/hard-vcom=4-67.png,motcon
1038,stim_set/hard-vcom=2-45.png,motincon
1038,stim_set/easy-vcom=3-125.png,motincon
1038,stim_set/easy-vcom=4-126.png,motcon
1038,stim_set/hard-vcom=2-16.png,motincon
1038,stim_set/easy-vcom=3-142.png,motcon
1038,stim_set/easy-vcom=2-3.png,motcon
1038,stim_set/hard-40.png,motincon
1038,stim_set/easy-538.png,motincon
1038,stim_set/easy-vcom=4-69.png,motcon
1038,stim_set/easy-280.png,motcon
1038,stim_set/hard-vcom=4-45.png,motincon
1038,stim_set/hard-367.png,motincon
1038,stim_set/hard-474.png,motcon
1038,stim_set/easy-590.png,motcon
1038,stim_set/hard-451.png,motcon
